,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-01 15:35:18.900,,,,,,
2017-05-01 15:35:19.900,,,,,,
2017-05-01 15:35:20.900,,,,,,
2017-05-01 15:35:21.900,,,,,,
2017-05-01 15:35:22.900,,,,,,
2017-05-01 15:35:23.900,,,,,,
2017-05-01 15:35:24.900,,,,,,
2017-05-01 15:35:25.900,,,,,,
2017-05-01 15:35:26.900,,,,,,
2017-05-01 15:35:27.900,,,,,,
2017-05-01 15:35:28.900,,,,,,
2017-05-01 15:35:29.900,,,,,,
2017-05-01 15:35:30.900,,,,,,
2017-05-01 15:35:31.900,,,,,,
2017-05-01 15:35:32.900,,,,,,
2017-05-01 15:35:33.900,,,,,,
2017-05-01 15:35:34.900,,,,,,
2017-05-01 15:35:35.900,,,,,,
2017-05-01 15:35:36.900,,,,,,
2017-05-01 15:35:37.900,,,,,,
2017-05-01 15:35:38.900,,,,,,
2017-05-01 15:35:39.900,,,,,,
2017-05-01 15:35:40.900,,,,,,
2017-05-01 15:35:41.900,,,,,,
2017-05-01 15:35:42.900,,,,,,
2017-05-01 15:35:43.900,,,,,,
2017-05-01 15:35:44.900,,,,,,
2017-05-01 15:35:45.900,,,,,,
2017-05-01 15:35:46.900,,,,,,
2017-05-01 15:35:47.900,,,,,,
2017-05-01 15:35:48.900,,,,,,
2017-05-01 15:35:49.900,,,,,,
2017-05-01 15:35:50.900,,,,,,
2017-05-01 15:35:51.900,,,,,,
2017-05-01 15:35:52.900,,,,,,
2017-05-01 15:35:53.900,,,,,,
2017-05-01 15:35:54.900,,,,,,
2017-05-01 15:35:55.900,,,,,,
2017-05-01 15:35:56.900,,,,,,
2017-05-01 15:35:57.900,,,,,,
2017-05-01 15:35:58.900,,,,,,
2017-05-01 15:35:59.900,,,,,,
2017-05-01 15:36:00.900,,,,,,
2017-05-01 15:36:01.900,,,,,,
2017-05-01 15:36:02.900,,,,,,
2017-05-01 15:36:03.900,,,,,,
2017-05-01 15:36:04.900,,,,,,
2017-05-01 15:36:05.900,,,,,,
2017-05-01 15:36:06.900,,,,,,
2017-05-01 15:36:07.900,,,,,,
2017-05-01 15:36:08.900,,,,,,
2017-05-01 15:36:09.900,,,,,,
2017-05-01 15:36:10.900,,,,,,
2017-05-01 15:36:11.900,,,,,,
2017-05-01 15:36:12.900,,,,,,
2017-05-01 15:36:13.900,,,,,,
2017-05-01 15:36:14.900,,,,,,
2017-05-01 15:36:15.900,,,,,,
2017-05-01 15:36:16.900,,,,,,
2017-05-01 15:36:17.900,,,,,,
2017-05-01 15:36:18.900,,,,,,
2017-05-01 15:36:19.900,,,,,,
2017-05-01 15:36:20.900,,,,,,
2017-05-01 15:36:21.900,,,,,,
2017-05-01 15:36:22.900,,,,,,
2017-05-01 15:36:23.900,,,,,,
2017-05-01 15:36:24.900,,,,,,
2017-05-01 15:36:25.900,,,,,,
2017-05-01 15:36:26.900,,,,,,
2017-05-01 15:36:27.900,,,,,,
2017-05-01 15:36:28.900,,,,,,
2017-05-01 15:36:29.900,,,,,,
2017-05-01 15:36:30.900,,,,,,
2017-05-01 15:36:31.900,,,,,,
2017-05-01 15:36:32.900,,,,,,
2017-05-01 15:36:33.900,,,,,,
2017-05-01 15:36:34.900,,,,,,
2017-05-01 15:36:35.900,,,,,,
2017-05-01 15:36:36.900,,,,,,
2017-05-01 15:36:37.900,,,,,,
2017-05-01 15:36:38.900,,,,,,
2017-05-01 15:36:39.900,,,,,,
2017-05-01 15:36:40.900,,,,,,
2017-05-01 15:36:41.900,,,,,,
2017-05-01 15:36:42.900,,,,,,
2017-05-01 15:36:43.900,,,,,,
2017-05-01 15:36:44.900,,,,,,
2017-05-01 15:36:45.900,,,,,,
2017-05-01 15:36:46.900,,,,,,
2017-05-01 15:36:47.900,,,,,,
2017-05-01 15:36:48.900,,,,,,
2017-05-01 15:36:49.900,,,,,,
2017-05-01 15:36:50.900,,,,,,
2017-05-01 15:36:51.900,,,,,,
2017-05-01 15:36:52.900,,,,,,
2017-05-01 15:36:53.900,,,,,,
2017-05-01 15:36:54.900,,,,,,
2017-05-01 15:36:55.900,,,,,,
2017-05-01 15:36:56.900,,,,,,
2017-05-01 15:36:57.900,,,,,,
2017-05-01 15:36:58.900,,,,,,
2017-05-01 15:36:59.900,,,,,,
2017-05-01 15:37:00.900,,,,,,
2017-05-01 15:37:01.900,,,,,,
2017-05-01 15:37:02.900,,,,,,
2017-05-01 15:37:03.900,,,,,,
2017-05-01 15:37:04.900,,,,,,
2017-05-01 15:37:05.900,,,,,,
2017-05-01 15:37:06.900,,,,,,
2017-05-01 15:37:07.900,,,,,,
2017-05-01 15:37:08.900,,,,,,
2017-05-01 15:37:09.900,,,,,,
2017-05-01 15:37:10.900,,,,,,
2017-05-01 15:37:11.900,,,,,,
2017-05-01 15:37:12.900,,,,,,
2017-05-01 15:37:13.900,,,,,,
2017-05-01 15:37:14.900,,,,,,
2017-05-01 15:37:15.900,,,,,,
2017-05-01 15:37:16.900,,,,,,
2017-05-01 15:37:17.900,,,,,,
2017-05-01 15:37:18.900,,,,,,
2017-05-01 15:37:19.900,,,,,,
2017-05-01 15:37:20.900,,,,,,
2017-05-01 15:37:21.900,,,,,,
2017-05-01 15:37:22.900,,,,,,
2017-05-01 15:37:23.900,,,,,,
2017-05-01 15:37:24.900,,,,,,
2017-05-01 15:37:25.900,,,,,,
2017-05-01 15:37:26.900,,,,,,
2017-05-01 15:37:27.900,,,,,,
2017-05-01 15:37:28.900,,,,,,
2017-05-01 15:37:29.900,,,,,,
2017-05-01 15:37:30.900,,,,,,
2017-05-01 15:37:31.900,,,,,,
2017-05-01 15:37:32.900,,,,,,
2017-05-01 15:37:33.900,,,,,,
2017-05-01 15:37:34.900,,,,,,
2017-05-01 15:37:35.900,,,,,,
2017-05-01 15:37:36.900,,,,,,
2017-05-01 15:37:37.900,,,,,,
2017-05-01 15:37:38.900,,,,,,
2017-05-01 15:37:39.900,,,,,,
2017-05-01 15:37:40.900,,,,,,
2017-05-01 15:37:41.900,,,,,,
2017-05-01 15:37:42.900,,,,,,
2017-05-01 15:37:43.900,,,,,,
2017-05-01 15:37:44.900,,,,,,
2017-05-01 15:37:45.900,,,,,,
2017-05-01 15:37:46.900,,,,,,
2017-05-01 15:37:47.900,,,,,,
2017-05-01 15:37:48.900,,,,,,
2017-05-01 15:37:49.900,,,,,,
2017-05-01 15:37:50.900,,,,,,
2017-05-01 15:37:51.900,,,,,,
2017-05-01 15:37:52.900,,,,,,
2017-05-01 15:37:53.900,,,,,,
2017-05-01 15:37:54.900,,,,,,
2017-05-01 15:37:55.900,,,,,,
2017-05-01 15:39:55.900,,,,,,
2017-05-01 15:39:56.900,,,,,,
2017-05-01 15:39:57.900,,,,,,
2017-05-01 15:39:58.900,,,,,,
2017-05-01 15:39:59.900,,,,,,
2017-05-01 15:40:00.900,,,,,,
2017-05-01 15:40:01.900,,,,,,
2017-05-01 15:40:02.900,,,,,,
2017-05-01 15:40:03.900,,,,,,
2017-05-01 15:40:04.900,,,,,,
2017-05-01 15:40:05.900,,,,,,
2017-05-01 15:40:06.900,,,,,,
2017-05-01 15:40:07.900,,,,,,
2017-05-01 15:40:08.900,,,,,,
2017-05-01 15:40:09.900,,,,,,
2017-05-01 15:40:10.900,,,,,,
2017-05-01 15:40:11.900,,,,,,
2017-05-01 15:40:12.900,,,,,,
2017-05-01 15:40:13.900,,,,,,
2017-05-01 15:40:14.900,,,,,,
2017-05-01 15:40:15.900,,,,,,
2017-05-01 15:40:16.900,,,,,,
2017-05-01 15:40:17.900,,,,,,
2017-05-01 15:40:18.900,,,,,,
2017-05-01 15:40:19.900,,,,,,
2017-05-01 15:40:20.900,,,,,,
2017-05-01 15:40:21.900,,,,,,
2017-05-01 15:40:22.900,,,,,,
2017-05-01 15:40:23.900,,,,,,
2017-05-01 15:40:24.900,,,,,,
2017-05-01 15:40:25.900,,,,,,
2017-05-01 15:40:26.900,,,,,,
2017-05-01 15:40:27.900,,,,,,
2017-05-01 15:40:28.900,,,,,,
2017-05-01 15:40:29.900,,,,,,
2017-05-01 15:40:30.900,,,,,,
2017-05-01 15:40:31.900,,,,,,
2017-05-01 15:40:32.900,,,,,,
2017-05-01 15:40:33.900,,,,,,
2017-05-01 15:40:34.900,,,,,,
2017-05-01 15:40:35.900,,,,,,
2017-05-01 15:40:36.900,,,,,,
2017-05-01 15:40:37.900,,,,,,
2017-05-01 15:40:38.900,,,,,,
2017-05-01 15:40:39.900,,,,,,
2017-05-01 15:40:40.900,,,,,,
2017-05-01 15:40:41.900,,,,,,
2017-05-01 15:40:42.900,,,,,,
2017-05-01 15:40:43.900,,,,,,
2017-05-01 15:40:44.900,,,,,,
2017-05-01 15:40:45.900,,,,,,
2017-05-01 15:42:16.900,9923.006282054028,,,0,,
2017-05-01 15:42:17.900,0,9907.36275936449,,143.00340513120085,0,
2017-05-01 15:42:18.900,,9907.36275936449,,,0,
2017-05-01 15:42:19.900,,9908.793425466927,,,0,
2017-05-01 15:48:19.900,9933.01652041321,,,0,,
2017-05-01 15:50:00.900,0,,,143.16829807456344,,
2017-05-01 15:50:01.900,,9918.773485260677,,,0,
2017-05-01 15:50:02.900,,9920.199825997699,,,0,
2017-05-01 15:50:03.900,,9920.199825997699,,,0,
2017-05-01 15:50:04.900,,9920.199825997699,,,0,
2017-05-01 15:50:05.900,,9920.199825997699,,,0,
2017-05-01 15:50:06.900,,9920.199825997699,,,0,
2017-05-01 15:50:07.900,,9918.773485260677,,,0,
2017-05-01 15:50:08.900,,9918.773485260677,,,0,
2017-05-01 15:50:09.900,,9918.773485260677,,,0,
2017-05-01 15:50:10.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:11.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:12.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:13.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:14.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:15.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:16.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:17.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:18.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:19.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:20.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 15:50:21.900,,9923.052507471748,0,,0,143.06609633719884
2017-05-01 09:56:36.900,,,,,,
2017-05-01 10:11:13.900,,,,,,
2017-05-01 10:19:30.900,,20043.705877054625,,,-145.89973705819352,
2017-05-01 10:30:56.900,,,,,,
2017-05-01 10:37:18.900,,,,,,
2017-05-01 10:41:12.900,,10020.39394115673,10016.021188339628,,0,0
2017-05-01 10:48:29.900,,20040.78788231346,,,-145.77238785505864,
2017-05-01 10:59:26.900,,,,,,
2017-05-01 11:01:00.900,,,,,,
2017-05-01 11:02:26.900,,,,,,
2017-05-01 11:11:16.900,,,,,,
2017-05-01 11:17:52.900,,,,,,
2017-05-01 11:20:22.900,,,,,,
2017-05-01 11:22:31.900,,,,,,
2017-05-01 11:29:12.900,,,,,,
2017-05-01 11:38:29.900,,,,,,
2017-05-01 12:03:15.900,,,,,,
2017-05-01 12:04:59.900,,,,,,
2017-05-01 12:13:15.900,,,,,,
2017-05-01 12:29:50.900,,,,,,
2017-05-01 12:34:27.900,,,,,,
2017-05-01 12:51:36.900,,9944.592299472097,9946.040254272622,,0,0
2017-05-01 13:09:37.900,,19889.184598944194,9960.400693565536,,-143.37647490588375,0
2017-05-01 13:21:03.900,,,,,,
2017-05-01 13:25:10.900,,,,,,
2017-05-01 13:26:56.900,,,,,,
2017-05-01 13:30:53.900,,,,,,
2017-05-01 13:31:53.900,,,,,,
2017-05-01 13:36:13.900,,9938.85724047586,,,0,
2017-05-01 13:37:05.900,,0,0,,143.2731330614943,143.50088680767433
2017-05-01 13:51:47.900,,,,,,
2017-05-01 14:00:11.900,,9937.424509145245,,,0,
2017-05-01 14:08:16.900,,19874.84901829049,,,-143.29379248947723,
2017-05-01 14:20:12.900,,,,,,
2017-05-01 14:31:01.900,,9934.558633295454,9948.916482376058,,0,0
2017-05-01 14:34:08.900,,19869.117266590907,9948.916482376058,,-143.19052512677217,0
2017-05-01 14:38:15.900,,9934.558633295454,9948.916482376058,,0,0
2017-05-01 14:41:32.900,,0,,,143.19052512677217,
2017-05-01 14:46:13.900,,,,,,
2017-05-01 14:47:09.900,,,,,,
2017-05-01 14:55:06.900,,9928.831012290382,9943.180583568117,,0,0
2017-05-01 15:05:53.900,,0,9941.746608866133,,143.16987761053184,0
2017-05-01 15:14:12.900,,,,,,
2017-05-01 15:16:00.900,,,,,,
2017-05-01 15:20:29.900,,,,,,
2017-05-01 15:27:02.900,,9917.37742208154,,,0,
2017-05-01 15:30:54.900,,19834.75484416308,,,-143.0666102435306,
2017-05-01 15:31:32.900,,,,,,
2017-05-01 15:37:56.900,,,,,,
2017-05-01 15:40:46.900,,,,,,
2017-05-01 15:42:20.900,,9907.36275936449,,,0,
2017-05-01 15:48:20.900,,19814.72551872898,,,-142.63407370233935,
2017-05-01 15:50:22.900,,9921.626166734724,0,,0,143.0454697373809
2017-05-01 09:56:41.900,,,20000,,,-145.53922282055015
2017-05-01 09:56:42.900,,,,,,
2017-05-01 09:56:43.900,,,,,,
2017-05-01 09:56:44.900,,,,,,
2017-05-01 09:56:45.900,,,,,,
2017-05-01 10:11:20.900,,,10010.187745597437,,,0
2017-05-01 10:11:21.900,,,0,,,145.83606855474122
2017-05-01 10:11:22.900,,,,,,
2017-05-01 10:19:38.900,,,10017.479549025174,,,0
2017-05-01 10:19:39.900,,,20034.95909805035,,,-145.83606855474122
2017-05-01 10:30:57.900,,,,,,
2017-05-01 10:30:58.900,,,,,,
2017-05-01 10:30:59.900,,,,,,
2017-05-01 10:31:00.900,,,,,,
2017-05-01 10:31:01.900,,,,,,
2017-05-01 10:31:02.900,,,,,,
2017-05-01 10:31:03.900,,,,,,
2017-05-01 10:31:04.900,,,,,,
2017-05-01 10:31:05.900,,,,,,
2017-05-01 10:37:19.900,,,,,,
2017-05-01 10:37:20.900,,,,,,
2017-05-01 10:37:21.900,,,,,,
2017-05-01 10:37:22.900,,,,,,
2017-05-01 10:37:23.900,,,,,,
2017-05-01 10:37:24.900,,,,,,
2017-05-01 10:37:25.900,,,,,,
2017-05-01 10:37:26.900,,,,,,
2017-05-01 10:37:27.900,,,,,,
2017-05-01 10:41:13.900,,,10016.021188339628,,,0
2017-05-01 10:41:14.900,,,0,,,145.793612639587
2017-05-01 10:41:15.900,,,,,,
2017-05-01 10:41:16.900,,,,,,
2017-05-01 10:41:17.900,,,,,,
2017-05-01 10:41:18.900,,,,,,
2017-05-01 10:41:19.900,,,,,,
2017-05-01 10:41:20.900,,,,,,
2017-05-01 10:41:21.900,,,,,,
2017-05-01 10:48:30.900,,,10021.85293284521,,,0
2017-05-01 10:48:31.900,,,20043.70586569042,,,-145.793612639587
2017-05-01 10:48:32.900,,,,,,
2017-05-01 10:48:33.900,,,,,,
2017-05-01 10:48:34.900,,,,,,
2017-05-01 10:48:35.900,,,,,,
2017-05-01 10:48:36.900,,,,,,
2017-05-01 10:48:37.900,,,,,,
2017-05-01 10:48:38.900,,,,,,
2017-05-01 10:59:27.900,,,,,,
2017-05-01 10:59:28.900,,,,,,
2017-05-01 10:59:29.900,,,,,,
2017-05-01 10:59:30.900,,,,,,
2017-05-01 10:59:31.900,,,,,,
2017-05-01 10:59:32.900,,,,,,
2017-05-01 10:59:33.900,,,,,,
2017-05-01 10:59:34.900,,,,,,
2017-05-01 10:59:35.900,,,,,,
2017-05-01 11:01:01.900,,,,,,
2017-05-01 11:01:02.900,,,,,,
2017-05-01 11:01:03.900,,,,,,
2017-05-01 11:01:04.900,,,,,,
2017-05-01 11:01:05.900,,,,,,
2017-05-01 11:01:06.900,,,,,,
2017-05-01 11:01:07.900,,,,,,
2017-05-01 11:01:08.900,,,,,,
2017-05-01 11:01:09.900,,,,,,
2017-05-01 11:02:27.900,,,,,,
2017-05-01 11:02:28.900,,,,,,
2017-05-01 11:02:29.900,,,,,,
2017-05-01 11:02:30.900,,,,,,
2017-05-01 11:02:31.900,,,,,,
2017-05-01 11:02:32.900,,,,,,
2017-05-01 11:02:33.900,,,,,,
2017-05-01 11:02:34.900,,,,,,
2017-05-01 11:02:35.900,,,,,,
2017-05-01 11:11:17.900,,,,,,
2017-05-01 11:11:18.900,,,,,,
2017-05-01 11:11:19.900,,,,,,
2017-05-01 11:11:20.900,,,,,,
2017-05-01 11:11:21.900,,,,,,
2017-05-01 11:11:22.900,,,,,,
2017-05-01 11:11:23.900,,,,,,
2017-05-01 11:11:24.900,,,,,,
2017-05-01 11:11:25.900,,,,,,
2017-05-01 11:17:53.900,,,,,,
2017-05-01 11:17:54.900,,,,,,
2017-05-01 11:17:55.900,,,,,,
2017-05-01 11:17:56.900,,,,,,
2017-05-01 11:17:57.900,,,,,,
2017-05-01 11:17:58.900,,,,,,
2017-05-01 11:17:59.900,,,,,,
2017-05-01 11:18:00.900,,,,,,
2017-05-01 11:18:01.900,,,,,,
2017-05-01 11:20:23.900,,,,,,
2017-05-01 11:20:24.900,,,,,,
2017-05-01 11:20:25.900,,,,,,
2017-05-01 11:20:26.900,,,,,,
2017-05-01 11:20:27.900,,,,,,
2017-05-01 11:20:28.900,,,,,,
2017-05-01 11:20:29.900,,,,,,
2017-05-01 11:20:30.900,,,,,,
2017-05-01 11:20:31.900,,,,,,
2017-05-01 11:22:32.900,,,,,,
2017-05-01 11:22:33.900,,,,,,
2017-05-01 11:22:34.900,,,,,,
2017-05-01 11:22:35.900,,,,,,
2017-05-01 11:22:36.900,,,,,,
2017-05-01 11:22:37.900,,,,,,
2017-05-01 11:22:38.900,,,,,,
2017-05-01 11:22:39.900,,,,,,
2017-05-01 11:22:40.900,,,,,,
2017-05-01 11:29:13.900,,,,,,
2017-05-01 11:29:14.900,,,,,,
2017-05-01 11:29:15.900,,,,,,
2017-05-01 11:29:16.900,,,,,,
2017-05-01 11:29:17.900,,,,,,
2017-05-01 11:29:18.900,,,,,,
2017-05-01 11:29:19.900,,,,,,
2017-05-01 11:29:20.900,,,,,,
2017-05-01 11:29:21.900,,,,,,
2017-05-01 11:38:30.900,,,,,,
2017-05-01 11:38:31.900,,,,,,
2017-05-01 11:38:32.900,,,,,,
2017-05-01 11:38:33.900,,,,,,
2017-05-01 11:38:34.900,,,,,,
2017-05-01 11:38:35.900,,,,,,
2017-05-01 11:38:36.900,,,,,,
2017-05-01 11:38:37.900,,,,,,
2017-05-01 11:38:38.900,,,,,,
2017-05-01 12:03:16.900,,,,,,
2017-05-01 12:03:17.900,,,,,,
2017-05-01 12:03:18.900,,,,,,
2017-05-01 12:03:19.900,,,,,,
2017-05-01 12:03:20.900,,,,,,
2017-05-01 12:03:21.900,,,,,,
2017-05-01 12:03:22.900,,,,,,
2017-05-01 12:03:23.900,,,,,,
2017-05-01 12:03:24.900,,,,,,
2017-05-01 12:05:07.900,,,,,,
2017-05-01 12:05:08.900,,,,,,
2017-05-01 12:13:16.900,,,,,,
2017-05-01 12:13:17.900,,,,,,
2017-05-01 12:13:18.900,,,,,,
2017-05-01 12:13:19.900,,,,,,
2017-05-01 12:13:20.900,,,,,,
2017-05-01 12:13:21.900,,,,,,
2017-05-01 12:13:22.900,,,,,,
2017-05-01 12:13:23.900,,,,,,
2017-05-01 12:13:24.900,,,,,,
2017-05-01 12:29:51.900,,,,,,
2017-05-01 12:29:52.900,,,,,,
2017-05-01 12:29:53.900,,,,,,
2017-05-01 12:29:54.900,,,,,,
2017-05-01 12:29:55.900,,,,,,
2017-05-01 12:29:56.900,,,,,,
2017-05-01 12:29:57.900,,,,,,
2017-05-01 12:29:58.900,,,,,,
2017-05-01 12:29:59.900,,,,,,
2017-05-01 12:34:28.900,,,,,,
2017-05-01 12:34:29.900,,,,,,
2017-05-01 12:34:30.900,,,,,,
2017-05-01 12:34:31.900,,,,,,
2017-05-01 12:34:32.900,,,,,,
2017-05-01 12:34:33.900,,,,,,
2017-05-01 12:34:34.900,,,,,,
2017-05-01 12:34:35.900,,,,,,
2017-05-01 12:34:36.900,,,,,,
2017-05-01 12:51:37.900,,,9946.040254272622,,,0
2017-05-01 12:51:38.900,,,0,,,143.60439292914558
2017-05-01 12:51:39.900,,,,,,
2017-05-01 12:51:40.900,,,,,,
2017-05-01 12:51:41.900,,,,,,
2017-05-01 12:51:42.900,,,,,,
2017-05-01 12:51:43.900,,,,,,
2017-05-01 12:51:44.900,,,,,,
2017-05-01 12:51:45.900,,,,,,
2017-05-01 13:09:38.900,,,9960.400693565536,,,0
2017-05-01 13:09:39.900,,,19920.801387131072,,,-143.60439292914558
2017-05-01 13:09:40.900,,,,,,
2017-05-01 13:09:41.900,,,,,,
2017-05-01 13:09:42.900,,,,,,
2017-05-01 13:09:43.900,,,,,,
2017-05-01 13:09:44.900,,,,,,
2017-05-01 13:09:45.900,,,,,,
2017-05-01 13:09:46.900,,,,,,
2017-05-01 13:21:04.900,,,,,,
2017-05-01 13:21:05.900,,,,,,
2017-05-01 13:21:06.900,,,,,,
2017-05-01 13:21:07.900,,,,,,
2017-05-01 13:21:08.900,,,,,,
2017-05-01 13:21:09.900,,,,,,
2017-05-01 13:21:10.900,,,,,,
2017-05-01 13:21:11.900,,,,,,
2017-05-01 13:21:12.900,,,,,,
2017-05-01 13:25:11.900,,,,,,
2017-05-01 13:25:12.900,,,,,,
2017-05-01 13:25:13.900,,,,,,
2017-05-01 13:25:14.900,,,,,,
2017-05-01 13:25:15.900,,,,,,
2017-05-01 13:25:16.900,,,,,,
2017-05-01 13:25:17.900,,,,,,
2017-05-01 13:25:18.900,,,,,,
2017-05-01 13:25:19.900,,,,,,
2017-05-01 13:27:02.900,,,,,,
2017-05-01 13:27:03.900,,,,,,
2017-05-01 13:27:04.900,,,,,,
2017-05-01 13:27:05.900,,,,,,
2017-05-01 13:30:54.900,,,,,,
2017-05-01 13:30:55.900,,,,,,
2017-05-01 13:30:56.900,,,,,,
2017-05-01 13:30:57.900,,,,,,
2017-05-01 13:30:58.900,,,,,,
2017-05-01 13:30:59.900,,,,,,
2017-05-01 13:31:00.900,,,,,,
2017-05-01 13:31:01.900,,,,,,
2017-05-01 13:31:02.900,,,,,,
2017-05-01 13:32:02.900,,,,,,
2017-05-01 13:36:22.900,,,9954.656517848369,,,0
2017-05-01 13:37:06.900,,,0,,,143.50088680767433
2017-05-01 13:37:07.900,,,,,,
2017-05-01 13:37:08.900,,,,,,
2017-05-01 13:37:09.900,,,,,,
2017-05-01 13:37:10.900,,,,,,
2017-05-01 13:37:11.900,,,,,,
2017-05-01 13:37:12.900,,,,,,
2017-05-01 13:37:13.900,,,,,,
2017-05-01 13:37:14.900,,,,,,
2017-05-01 13:51:48.900,,,,,,
2017-05-01 13:51:49.900,,,,,,
2017-05-01 13:51:50.900,,,,,,
2017-05-01 13:51:51.900,,,,,,
2017-05-01 13:51:52.900,,,,,,
2017-05-01 13:51:53.900,,,,,,
2017-05-01 13:51:54.900,,,,,,
2017-05-01 13:51:55.900,,,,,,
2017-05-01 13:51:56.900,,,,,,
2017-05-01 14:00:14.900,,,9951.786500112214,,,0
2017-05-01 14:00:15.900,,,19903.573000224427,,,-143.50088680767433
2017-05-01 14:00:16.900,,,,,,
2017-05-01 14:00:17.900,,,,,,
2017-05-01 14:00:18.900,,,,,,
2017-05-01 14:00:19.900,,,,,,
2017-05-01 14:00:20.900,,,,,,
2017-05-01 14:08:20.900,,,,,,
2017-05-01 14:08:21.900,,,,,,
2017-05-01 14:08:22.900,,,,,,
2017-05-01 14:08:23.900,,,,,,
2017-05-01 14:08:24.900,,,,,,
2017-05-01 14:08:25.900,,,,,,
2017-05-01 14:20:13.900,,,,,,
2017-05-01 14:20:14.900,,,,,,
2017-05-01 14:20:15.900,,,,,,
2017-05-01 14:20:16.900,,,,,,
2017-05-01 14:20:17.900,,,,,,
2017-05-01 14:20:18.900,,,,,,
2017-05-01 14:20:19.900,,,,,,
2017-05-01 14:20:20.900,,,,,,
2017-05-01 14:20:21.900,,,,,,
2017-05-01 14:31:02.900,,,9948.916482376058,,,0
2017-05-01 14:31:03.900,,,0,,,143.39747019855952
2017-05-01 14:31:04.900,,,,,,
2017-05-01 14:31:05.900,,,,,,
2017-05-01 14:31:06.900,,,,,,
2017-05-01 14:31:07.900,,,,,,
2017-05-01 14:31:08.900,,,,,,
2017-05-01 14:31:09.900,,,,,,
2017-05-01 14:31:10.900,,,,,,
2017-05-01 14:34:09.900,,,9948.916482376058,,,0
2017-05-01 14:34:10.900,,,19897.832964752117,,,-143.39747019855952
2017-05-01 14:34:11.900,,,,,,
2017-05-01 14:34:12.900,,,,,,
2017-05-01 14:34:13.900,,,,,,
2017-05-01 14:34:14.900,,,,,,
2017-05-01 14:34:15.900,,,,,,
2017-05-01 14:34:16.900,,,,,,
2017-05-01 14:34:17.900,,,,,,
2017-05-01 14:38:16.900,,,9948.916482376058,,,0
2017-05-01 14:38:17.900,,,0,,,143.39747019855952
2017-05-01 14:38:18.900,,,,,,
2017-05-01 14:38:19.900,,,,,,
2017-05-01 14:38:20.900,,,,,,
2017-05-01 14:38:21.900,,,,,,
2017-05-01 14:38:22.900,,,,,,
2017-05-01 14:38:23.900,,,,,,
2017-05-01 14:38:24.900,,,,,,
2017-05-01 14:41:33.900,,,,,,
2017-05-01 14:41:34.900,,,,,,
2017-05-01 14:41:35.900,,,,,,
2017-05-01 14:41:36.900,,,,,,
2017-05-01 14:41:37.900,,,,,,
2017-05-01 14:41:38.900,,,,,,
2017-05-01 14:41:39.900,,,,,,
2017-05-01 14:41:40.900,,,,,,
2017-05-01 14:41:41.900,,,,,,
2017-05-01 14:46:14.900,,,,,,
2017-05-01 14:46:15.900,,,,,,
2017-05-01 14:46:16.900,,,,,,
2017-05-01 14:46:17.900,,,,,,
2017-05-01 14:46:18.900,,,,,,
2017-05-01 14:46:19.900,,,,,,
2017-05-01 14:46:20.900,,,,,,
2017-05-01 14:46:21.900,,,,,,
2017-05-01 14:46:22.900,,,,,,
2017-05-01 14:47:15.900,,,,,,
2017-05-01 14:47:16.900,,,,,,
2017-05-01 14:47:17.900,,,,,,
2017-05-01 14:47:18.900,,,,,,
2017-05-01 14:55:07.900,,,9943.180583568117,,,0
2017-05-01 14:55:08.900,,,19886.361167136234,,,-143.39747019855952
2017-05-01 14:55:09.900,,,,,,
2017-05-01 14:55:10.900,,,,,,
2017-05-01 14:55:11.900,,,,,,
2017-05-01 14:55:12.900,,,,,,
2017-05-01 14:55:13.900,,,,,,
2017-05-01 14:55:14.900,,,,,,
2017-05-01 14:55:15.900,,,,,,
2017-05-01 15:05:54.900,,,9941.746608866133,,,0
2017-05-01 15:05:55.900,,,0,,,143.35611548473156
2017-05-01 15:05:56.900,,,,,,
2017-05-01 15:05:57.900,,,,,,
2017-05-01 15:05:58.900,,,,,,
2017-05-01 15:05:59.900,,,,,,
2017-05-01 15:06:00.900,,,,,,
2017-05-01 15:06:01.900,,,,,,
2017-05-01 15:06:02.900,,,,,,
2017-05-01 15:14:13.900,,,,,,
2017-05-01 15:14:14.900,,,,,,
2017-05-01 15:14:15.900,,,,,,
2017-05-01 15:14:16.900,,,,,,
2017-05-01 15:14:17.900,,,,,,
2017-05-01 15:14:18.900,,,,,,
2017-05-01 15:14:19.900,,,,,,
2017-05-01 15:14:20.900,,,,,,
